title,state,wiki_link,imdb_link,imdb_id,year,genres,rating,votes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
The Honeymoon Killers,Michigan,https://en.wikipedia.org/wiki/The_Honeymoon_Killers,https://www.imdb.com/title/tt0064437/,tt0064437,1970,"Crime,Drama,Romance",7.0,4356,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Honeymoon Killers,New York,https://en.wikipedia.org/wiki/The_Honeymoon_Killers,https://www.imdb.com/title/tt0064437/,tt0064437,1970,"Crime,Drama,Romance",7.0,4356,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hounddog,Alabama,https://en.wikipedia.org/wiki/Hounddog_(film),https://www.imdb.com/title/tt0415856/,tt0415856,2007,"Drama,Music",6.3,5905,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
House,Alabama,https://en.wikipedia.org/wiki/House_(2008_film),https://www.imdb.com/title/tt0837796/,tt0837796,2008,Horror,4.6,5544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Jacksons: An American Dream,Alabama,https://en.wikipedia.org/wiki/The_Jacksons:_An_American_Dream,https://www.imdb.com/title/tt0104541/,tt0104541,1992,"Biography,Drama,Music",7.5,3079,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Jacksons: An American Dream,California,https://en.wikipedia.org/wiki/The_Jacksons:_An_American_Dream,https://www.imdb.com/title/tt0104541/,tt0104541,1992,"Biography,Drama,Music",7.5,3079,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Jacksons: An American Dream,Indiana,https://en.wikipedia.org/wiki/The_Jacksons:_An_American_Dream,https://www.imdb.com/title/tt0104541/,tt0104541,1992,"Biography,Drama,Music",7.5,3079,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Jacksons: An American Dream,Michigan,https://en.wikipedia.org/wiki/The_Jacksons:_An_American_Dream,https://www.imdb.com/title/tt0104541/,tt0104541,1992,"Biography,Drama,Music",7.5,3079,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Jacksons: An American Dream,New York,https://en.wikipedia.org/wiki/The_Jacksons:_An_American_Dream,https://www.imdb.com/title/tt0104541/,tt0104541,1992,"Biography,Drama,Music",7.5,3079,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jayne Mansfield's Car,Alabama,https://en.wikipedia.org/wiki/Jayne_Mansfield%27s_Car,https://www.imdb.com/title/tt1781840/,tt1781840,2012,Drama,6.3,2872,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laid to Rest,Alabama,https://en.wikipedia.org/wiki/Laid_to_Rest_(film),https://www.imdb.com/title/tt1228933/,tt1228933,2009,"Horror,Thriller",5.3,7648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
The Little Foxes,Alabama,https://en.wikipedia.org/wiki/The_Little_Foxes_(film),https://www.imdb.com/title/tt0033836/,tt0033836,1941,"Drama,Romance",8.0,10201,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Long Walk Home,Alabama,https://en.wikipedia.org/wiki/The_Long_Walk_Home,https://www.imdb.com/title/tt0100046/,tt0100046,1990,"Drama,History",7.3,3201,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Manderlay,Alabama,https://en.wikipedia.org/wiki/Manderlay,https://www.imdb.com/title/tt0342735/,tt0342735,2005,Drama,7.3,22166,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Manhunter,Alabama,https://en.wikipedia.org/wiki/Manhunter_(film),https://www.imdb.com/title/tt0091474/,tt0091474,1986,"Crime,Horror,Mystery",7.2,64837,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Manhunter,Missouri,https://en.wikipedia.org/wiki/Manhunter_(film),https://www.imdb.com/title/tt0091474/,tt0091474,1986,"Crime,Horror,Mystery",7.2,64837,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Miracle Worker,Alabama,https://en.wikipedia.org/wiki/The_Miracle_Worker,https://www.imdb.com/title/tt0675644/,tt0675644,1957,"Comedy,Crime,Drama",8.3,7,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miss Evers' Boys,Alabama,https://en.wikipedia.org/wiki/Miss_Evers%27_Boys,https://www.imdb.com/title/tt0119679/,tt0119679,1997,"Drama,War",7.2,1017,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
My Cousin Vinny,Alabama,https://en.wikipedia.org/wiki/My_Cousin_Vinny,https://www.imdb.com/title/tt0104952/,tt0104952,1992,"Comedy,Crime",7.6,104940,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oculus,Alabama,https://en.wikipedia.org/wiki/Oculus_(film),https://www.imdb.com/title/tt2388715/,tt2388715,2013,"Horror,Mystery",6.5,115509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
One Christmas,Alabama,https://en.wikipedia.org/wiki/One_Christmas,https://www.imdb.com/title/tt0110732/,tt0110732,1994,"Drama,Family",6.4,634,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
One Christmas,Louisiana,https://en.wikipedia.org/wiki/One_Christmas,https://www.imdb.com/title/tt0110732/,tt0110732,1994,"Drama,Family",6.4,634,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Phenix City Story,Alabama,https://en.wikipedia.org/wiki/The_Phenix_City_Story,https://www.imdb.com/title/tt0048488/,tt0048488,1955,"Crime,Drama,Film-Noir",7.2,2309,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Polly,Alabama,https://en.wikipedia.org/wiki/Polly_(film),https://www.imdb.com/title/tt0098106/,tt0098106,1989,"Adventure,Drama,Family",8.0,529,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rage,Alabama,https://en.wikipedia.org/wiki/Rage_(2014_film),https://www.imdb.com/title/tt2401807/,tt2401807,2014,"Action,Crime,Thriller",5.0,23198,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Raw Nerve,Alabama,https://en.wikipedia.org/wiki/Raw_Nerve_(1991_film),https://www.imdb.com/title/tt0102761/,tt0102761,1991,"Drama,Mystery,Thriller",4.2,206,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Red,Alabama,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Florida,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Illinois,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Louisiana,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Maryland,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Missouri,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,New York,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Ohio,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red,Virginia,https://en.wikipedia.org/wiki/Red_(2010_film),https://www.imdb.com/title/tt1245526/,tt1245526,2010,"Action,Comedy,Crime",7.0,285819,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Rosa Parks Story,Alabama,https://en.wikipedia.org/wiki/The_Rosa_Parks_Story,https://www.imdb.com/title/tt0293562/,tt0293562,2002,"Biography,Drama",7.4,727,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Selma,Alabama,https://en.wikipedia.org/wiki/Selma_(film),https://www.imdb.com/title/tt1020072/,tt1020072,2014,"Biography,Drama,History",7.5,84853,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Selma,Georgia,https://en.wikipedia.org/wiki/Selma_(film),https://www.imdb.com/title/tt1020072/,tt1020072,2014,"Biography,Drama,History",7.5,84853,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Selma, Lord, Selma",Alabama,"https://en.wikipedia.org/wiki/Selma,_Lord,_Selma",https://www.imdb.com/title/tt0171728/,tt0171728,1999,"Adventure,Comedy,Drama",7.4,497,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sins of the Father,Alabama,https://en.wikipedia.org/wiki/Sins_of_the_Father_(2002_film),https://www.imdb.com/title/tt0295613/,tt0295613,2002,"Crime,Drama",6.5,410,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Sisterhood of the Traveling Pants 2,Alabama,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2,https://www.imdb.com/title/tt1018785/,tt1018785,2008,"Comedy,Drama,Romance",6.2,26776,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Sisterhood of the Traveling Pants 2,New York,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2,https://www.imdb.com/title/tt1018785/,tt1018785,2008,"Comedy,Drama,Romance",6.2,26776,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Sisterhood of the Traveling Pants 2,Rhode Island,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2,https://www.imdb.com/title/tt1018785/,tt1018785,2008,"Comedy,Drama,Romance",6.2,26776,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Sisterhood of the Traveling Pants 2,Vermont,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2,https://www.imdb.com/title/tt1018785/,tt1018785,2008,"Comedy,Drama,Romance",6.2,26776,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Smokey and the Bandit,Alabama,https://en.wikipedia.org/wiki/Smokey_and_the_Bandit,https://www.imdb.com/title/tt0076729/,tt0076729,1977,"Action,Comedy",7.0,44526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smokey and the Bandit,Arkansas,https://en.wikipedia.org/wiki/Smokey_and_the_Bandit,https://www.imdb.com/title/tt0076729/,tt0076729,1977,"Action,Comedy",7.0,44526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smokey and the Bandit,Georgia,https://en.wikipedia.org/wiki/Smokey_and_the_Bandit,https://www.imdb.com/title/tt0076729/,tt0076729,1977,"Action,Comedy",7.0,44526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smokey and the Bandit,Mississippi,https://en.wikipedia.org/wiki/Smokey_and_the_Bandit,https://www.imdb.com/title/tt0076729/,tt0076729,1977,"Action,Comedy",7.0,44526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smokey and the Bandit,Texas,https://en.wikipedia.org/wiki/Smokey_and_the_Bandit,https://www.imdb.com/title/tt0076729/,tt0076729,1977,"Action,Comedy",7.0,44526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Space Warriors,Alabama,https://en.wikipedia.org/wiki/Space_Warriors_(2013_film),https://www.imdb.com/title/tt2328745/,tt2328745,2013,"Adventure,Family",4.5,1195,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stay Hungry,Alabama,https://en.wikipedia.org/wiki/Stay_Hungry,https://www.imdb.com/title/tt0075268/,tt0075268,1976,"Comedy,Drama",5.6,3985,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sud,Alabama,https://en.wikipedia.org/wiki/Sud_(1999_film),https://www.imdb.com/title/tt0201952/,tt0201952,1999,Documentary,6.9,231,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sud,Georgia,https://en.wikipedia.org/wiki/Sud_(1999_film),https://www.imdb.com/title/tt0201952/,tt0201952,1999,Documentary,6.9,231,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sud,Texas,https://en.wikipedia.org/wiki/Sud_(1999_film),https://www.imdb.com/title/tt0201952/,tt0201952,1999,Documentary,6.9,231,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Home Alabama,Alabama,https://en.wikipedia.org/wiki/Sweet_Home_Alabama_(film),https://www.imdb.com/title/tt0256415/,tt0256415,2002,"Comedy,Romance",6.2,101139,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Swing Vote,Alabama,https://en.wikipedia.org/wiki/Swing_Vote_(1999_film),https://www.imdb.com/title/tt0181040/,tt0181040,1999,Drama,6.0,448,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Talladega Nights: The Ballad of Ricky Bobby,Alabama,https://en.wikipedia.org/wiki/Talladega_Nights:_The_Ballad_of_Ricky_Bobby,https://www.imdb.com/title/tt0415306/,tt0415306,2006,"Comedy,Sport",6.6,165375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Talladega Nights: The Ballad of Ricky Bobby,North Carolina,https://en.wikipedia.org/wiki/Talladega_Nights:_The_Ballad_of_Ricky_Bobby,https://www.imdb.com/title/tt0415306/,tt0415306,2006,"Comedy,Sport",6.6,165375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Talladega Nights: The Ballad of Ricky Bobby,Texas,https://en.wikipedia.org/wiki/Talladega_Nights:_The_Ballad_of_Ricky_Bobby,https://www.imdb.com/title/tt0415306/,tt0415306,2006,"Comedy,Sport",6.6,165375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
To Kill a Mockingbird,Alabama,https://en.wikipedia.org/wiki/To_Kill_a_Mockingbird_(film),https://www.imdb.com/title/tt0056592/,tt0056592,1962,"Crime,Drama",8.2,290442,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Tuskegee Airmen,Alabama,https://en.wikipedia.org/wiki/The_Tuskegee_Airmen,https://www.imdb.com/title/tt0114745/,tt0114745,1995,"Drama,History,War",7.1,5591,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Unconquered,Alabama,https://en.wikipedia.org/wiki/Unconquered_(1989_film),https://www.imdb.com/title/tt0098555/,tt0098555,1989,Drama,6.5,136,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Walk Hard: The Dewey Cox Story,Alabama,https://en.wikipedia.org/wiki/Walk_Hard:_The_Dewey_Cox_Story,https://www.imdb.com/title/tt0841046/,tt0841046,2007,"Comedy,Drama,Music",6.8,66616,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Walk Hard: The Dewey Cox Story,California,https://en.wikipedia.org/wiki/Walk_Hard:_The_Dewey_Cox_Story,https://www.imdb.com/title/tt0841046/,tt0841046,2007,"Comedy,Drama,Music",6.8,66616,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"Wife, Mother, Murderer",Alabama,"https://en.wikipedia.org/wiki/Wife,_Mother,_Murderer",https://www.imdb.com/title/tt0103258/,tt0103258,1991,Drama,6.7,353,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Witches,Alabama,https://en.wikipedia.org/wiki/The_Witches_(2020_film),https://www.imdb.com/title/tt0805647/,tt0805647,2020,"Adventure,Comedy,Family",5.2,1767,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
